"ano_final","trimestre","mediana_variacao","obs"
2013,1,0.356333333333333,22667
2013,2,0.363636363636364,23573
2013,3,0.356,23583
2013,4,0.363636363636364,23230
2014,1,0.35,23616
2014,2,0.333333333333333,24202
2014,3,0.333333333333333,24957
2014,4,0.327433628318584,25295
2015,1,0.313333333333333,25403
2015,2,0.304347826086957,25620
2015,3,0.285714285714286,25838
2015,4,0.3,25929
2016,1,0.257142857142857,25527
2016,2,0.269035532994924,26354
2016,3,0.269035532994924,26995
2016,4,0.3,27025
2017,1,0.285714285714286,26655
2017,2,0.272727272727273,26824
2017,3,0.25,27605
2017,4,0.25,27467
2018,1,0.28068303094984,26528
2018,2,0.272727272727273,26806
2018,3,0.25,26668
2018,4,0.25,26997
2019,1,0.25,26131
2019,2,0.257861635220126,25967
2019,3,0.257861635220126,26477
2019,4,0.257861635220126,25375
2020,1,0.25,23580
2020,2,0.202404809619238,19654
2020,3,0.2,19368
2020,4,0.2,19405
2021,1,0.0587102983638114,15697
2021,2,0.0869660732024146,8448
2021,3,0.069280516417946,11895
2021,4,0.059282639987283,10642
2022,1,0.333333333333333,9965
2022,2,0.4,12973
2022,3,0.384615384615385,18170
2022,4,0.4,20551
2023,1,0.363636363636364,21492
2023,2,0.333333333333333,22794
2023,3,0.333333333333333,22814
2023,4,0.315789473684211,22046
2024,1,0.333333333333333,22257
2024,2,0.346153846153846,23494
2024,3,0.333333333333333,24249
2024,4,0.341333333333333,23365
2025,1,0.333333333333333,23329
2025,2,0.35,24020
2025,3,0.333333333333333,24213
